"STORE","STORE_NAME","STORE_CLASS","STORE_MGR_NAME","STORE_OPEN_DATE","STORE_CLOSE_DATE","PHONE_NUMBER","EMAIL","TOTAL_SQUARE_FT","SELLING_SQUARE_FT","LINEAR_DISTANCE","VAT_REGION","STOCKHOLDING_IND","CHANNEL_ID","FORMAT_NAME","STORE_FORMAT","MALL_NAME","TRANSFER_ZONE","DEFAULT_WH","DEFAULT_RDC","STOP_ORDER_DAYS","START_ORDER_DAYS","CURRENCY_CODE","LANG","TSF_ENTITY_ID","ORG_UNIT_ID","AUTO_RCV","STORE_TYPE","TIMEZONE_NAME","CUSTOMER_ORDER_LOC_IND","CREATE_ID","CREATE_DATETIME","BANNER_NAME","CHAIN_NAME","CHAIN_MGR_NAME","CHAIN_CURRENCY_CODE","CHANNEL_NAME","CHANNEL_TYPE","CO_NAME","CO_ADD1","CO_ADD2","CO_ADD3","CO_CITY","CO_STATE","CO_COUNTRY","CO_POST","CO_NAME_SECONDARY","CO_JURISDICTION_CODE","DISTRICT_NAME","DISTRICT_MGR_NAME","DISTRICT_CURRENCY_CODE","REGION_NAME","REGION_MGR_NAME","REGION_CURRENCY_CODE","COMPANY","CHAIN","AREA","REGION","DISTRICT","ADD_1","ADD_2","ADD_3","CITY","STATE","COUNTRY_ID","POST","CONTACT_NAME","COUNTY","JURISDICTION_CODE","AREA_NAME","AREA_CURRENCY_CODE","AREA_MGR_NAME","BUDGET_CCID","BRAND","BRAND_NAME","MAIN_BRAND","BUSINESS_UNIT","BUSSUNIT_DESC","BOX_DESC","STORE_COMP_STATUS","STORE_COMP_EFFECTIVE_DATE","STORE_COMP_DISCONTINUE_DATE","SOLO_MULTIBOX","LEGACY_STORE_CODE","RFID_ENABLED","ELIGIBLE_FOR_FORECAST"
32536,"HEN_EMPORIO MARASSI","A","STM",05-06-22,,"12345678","dummymail@alshaya.com","0","0","",3,"Y",31,"STAND-ALONE","STAND-ALONE","EMPORIO MARASSI",1,"800031",,"60","60","EGP",1,5201,5202,"D","C","Africa/Cairo","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","CAIRO","","EGP","EGYPT","","EGP",1,1,3,3,108,"EMPORIO MARASSI","","","CAIRO","X11","EGY","","","","","EGYPT","EGP","","RL1-E686-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_EMPORIO MARASSI - HEN","NEW",05-06-22,,"SOLO","40109","Y",""
33218,"ALS_GARAGE SALE KSA","B","STM",16-11-23,,"","","0","","",6,"Y",1,"CONCESSION","CONCESSION","",1,"800215",,"","30","SAR",1,135,137,"Y","C","Asia/Riyadh","N","VENKATESH.MANAI",14-11-23,"ALS_ALSHAYA","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"ALS_GARAGE SALE KSA","ALS_GARAGE SALE KSA","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H911-HEN","HEN","HENNES_&_MAURITZ","ALS","HENMAU","Hennes & Mauritz","ALS_GARAGE SALE KSA - HEN","NEW",15-11-23,29-03-26,"BOX_CONC","33218","N",""
38006,"HEN_MARASSI GALLERIA MALL","A","Rabih Ali Hassan",25-04-24,,"12345678","rabih.alihassan@alshaya.com","1824","1824","",2,"Y",31,"STAND-ALONE","STAND-ALONE","Marassi Galleria Mall",1,"800021",,"60","60","BHD",1,87,89,"D","C","Asia/Bahrain","N","VENKATESH.MANAI",20-02-24,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MANAMA","","BHD","BAHRAIN","","BHD",1,1,2,2,100,"MARASSI GALLERIA MALL","","","MANAMA","X12","BHR","","","","","BAHRAIN","BHD","","RC1-2945-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_MARASSI GALLERIA MALL - HEN","NEW",30-04-24,,"SOLO","38006","Y",""
31667,"HEN_RASHID MALL - ABHA","A","STM",27-09-17,,"12345678","dummymail@alshaya.com","2421","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","Al Rashid Mall Abha",1,"800215",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABHA","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,142,"RASHID MALL - ABHA","","","ABHA","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S613-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_RASHID MALL - ABHA - HEN","LFL",27-09-17,,"SOLO","1001","Y",""
31680,"HEN_THE AVENUE","A","STM",15-01-15,,"12345678","dummymail@alshaya.com","1148","0","",11,"Y",31,"STAND-ALONE","STAND-ALONE","THE AVENUE",1,"800008",,"60","60","OMR",1,94,95,"D","C","Asia/Muscat","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MUSCAT","","OMR","OMAN","","OMR",1,1,9,9,125,"THE AVENUE","","","MUSCAT","X05","OMN","","","","","OMAN","OMR","","RF1-4594-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_THE AVENUE - HEN","LFL",15-01-15,,"SOLO","543","Y",""
31687,"HEN_HAMAD MALL RIYADH","A","STM",17-11-17,,"12345678","dummymail@alshaya.com","2000","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","HAMAD MALL RIYADH",1,"800215",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"HAMAD MALL RIYADH","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S805-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_HAMAD MALL RIYADH - HEN","LFL",17-11-17,29-03-26,"SOLO","1048","Y",""
31690,"HEN_LOTUS STARS","A","STM",09-07-14,31-01-24,"12345678","dummymail@alshaya.com","1268","0","",3,"Y",31,"STAND-ALONE","STAND-ALONE","LOTUS STARS",1,"800031",,"60","15","EGP",1,5201,5202,"D","C","Africa/Cairo","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ALEXANDRIA","","EGP","EGYPT","","EGP",1,1,3,3,110,"LOTUS STARS","","","ALEXANDRIA","X11","EGY","","","","","EGYPT","EGP","","RL1-E392-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_LOTUS STARS - HEN","CLS",09-07-14,29-03-26,"SOLO","114","Y",""
31704,"HEN_TAFASEEL BP","A","STM",04-10-17,,"12345678","dummymail@alshaya.com","2980","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","Tafaseel BP Riyadh",1,"800215",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"TAFASEEL BP","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S852-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_TAFASEEL BP - HEN","LFL",04-10-17,29-03-26,"SOLO","1054","Y",""
31712,"HEN_TAHLIA MALL","A","STM",11-01-12,,"12345678","dummymail@alshaya.com","1922","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","Tahlia Mall Jeddah",1,"800011",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"TAHLIA MALL","","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-2142-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_TAHLIA MALL - HEN","LFL",11-01-12,,"SOLO","254","Y",""
31733,"HEN_AL MARYAH CENTRAL","A","STM",30-01-19,,"12345678","dummymail@alshaya.com","2637","0","",14,"Y",31,"STAND-ALONE","STAND-ALONE","The Galleria Al Maryah Island",1,"800008",,"60","60","AED",1,81463,25740,"D","C","Asia/Dubai","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABU DHABI","","AED","ABU DHABI","","AED",1,1,12,35,162,"AL MARYAH CENTRAL","","","ABU DHABI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D015-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_AL MARYAH CENTRAL - HEN","LFL",30-01-19,,"SOLO","1431","Y",""
39475,"HEN_KWT_NEW_STORE","A","STM",20-09-21,,"+225478","NewStore@alshaya.com","0","0","",7,"Y",31,"STAND-ALONE","STAND-ALONE","AVENUE MALL PHASE 4",1,"800004",,"60","60","KWD",1,81,82,"D","C","Asia/Kuwait","N","PRAVEEN.ALLIMUTHU",21-09-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"AVENUES MALL PHASE 4","","","ALRAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q999-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_KWT_NEW_STORE - HEN","LFL",21-09-22,29-03-26,"SOLO","9475","","Y"
31672,"HEN_MALL_OF_QATAR","A","STM",14-08-16,,"+12345678","dummymail@alshaya.com","0","0","",12,"N",31,"STAND-ALONE","STAND-ALONE","MALL OF QATAR",1,"800025",,"60","60","QAR",1,71463,25200,"D","C","Asia/Qatar","N","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DOHA CITY","","QAR","QATAR","","QAR",1,1,10,10,127,"MALL OF QATAR","","","DOHA CITY","X04","QAT","","","","","QATAR","QAR","","RD1-3600-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_MALL_OF_QATAR - HEN","LFL",14-08-16,,"SOLO","128","","Y"
31689,"HEN_MALL_OF_MUSCAT","A","STOREMANAGER",30-01-19,,"12345678","dummy1mail@alshaya.com","0","","",11,"Y",11,"MALL","MALL","MALL OF MUSCAT",1,"800077",,"","60","OMR",1,94,95,"D","C","Asia/Muscat","N","KRISHNAN",03-08-22,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MUSCAT","","OMR","OMAN","","OMR",1,1,9,9,125,"MALL OF MUSCAT","","","MUSCAT","DA","OMN","","","","","OMAN","OMR","","RF1-4616-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_MALL_OF_MUSCAT - HEN","NEW",03-08-22,29-03-26,"SOLO","31689","Y","Y"
31754,"HEN_TAJ_MALL STR","A","STM",25-05-11,,"+12345678","dummymail@alshaya.com","0","0","",5,"Y",31,"STAND-ALONE","STAND-ALONE","TAJ MALL",1,"800028",,"60","60","JOD",1,156,157,"D","C","Asia/Amman","N","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AMMAN","","JOD","JORDAN","","JOD",1,1,4,4,115,"TAJ MALL","","","AMMAN","X09","JOR","","","","","JORDAN","JOD","","RH1-5651-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_TAJ_MALL STR - HEN","LFL",25-05-11,,"SOLO","955","","Y"
31827,"HEN_KINGDOM_CENTRE","A","STM",20-07-11,,"+12345678","dummymail@alshaya.com","0","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","KINGDOM CENTRE",1,"800012",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"KINGDOM CENTRE","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S258-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_KINGDOM_CENTRE - HEN","LFL",20-07-11,,"SOLO","959","","Y"
32098,"ALS_TAMANNA","B","STM",11-06-22,,"123456789","","23232","","",7,"N",16,"WEB STORE","WEB STORE","TAMANNA",1,"800071",,"","30","KWD",1,81,82,"Y","C","Asia/Kuwait","Y","KRISHNAN",24-11-22,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"Tamana Address KUW","","","Kuwait City","","KWT","","","","","KUWAIT","KWD","","RA1-Q535-HEN","HEN","HENNES_&_MAURITZ","HEN","","","ALS_TAMANNA - HEN","NEW",24-11-22,29-03-26,"MULTI","15396","Y","Y"
31671,"HEN_MIRDIFF CITY CENTRE","A","STM",01-06-24,,"12345678","dummymail@alshaya.com","2643","0","",14,"Y",31,"STAND-ALONE","STAND-ALONE","MIRDIFF CITY CENTRE",1,"800008",,"60","60","AED",1,86,88,"D","C","Asia/Dubai","Y","SPRIYAKSHI",13-06-24,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"MIRDIFF CITY CENTRE","","","Dubai","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-4366-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_MIRDIFF CITY CENTRE - HEN","LFL",13-06-24,,"SOLO","122","Y","Y"
31850,"HEN_UAE E-COMLOCATION","A","STM",11-02-18,,"+12345678","dummymail@alshaya.com","0","0","",14,"N",32,"CONCESSION","CONCESSION","UAE E-COM LOCATION",1,"800077",,"60","60","AED",1,81463,25740,"Y","C","Asia/Dubai","Y","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"UAE E-COM LOCATION","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D372-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_UAE E-COMLOCATION - HEN","PTL",11-02-18,,"SOLO","11115","Y","Y"
31851,"HEN_QTR E-COMLOCATION","A","STM",25-12-20,,"+12345678","dummymail@alshaya.com","0","0","",12,"N",32,"CONCESSION","CONCESSION","QTR E-COM LOCATION",1,"800051",,"60","60","QAR",1,71463,25200,"Y","C","Asia/Qatar","Y","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DOHA CITY","","QAR","QATAR","","QAR",1,1,10,10,127,"QTR E-COM LOCATION","","","DOHA CITY","X04","QAT","","","","","QATAR","QAR","","RD1-3739-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_QTR E-COMLOCATION - HEN","PTL",25-12-20,,"SOLO","13187","Y","Y"
38014,"ALS_TRENDYOL_KSA_1","A","Vikrant Sharma",29-08-24,,"+123456789","dummymail@alshaya.com","100","","",6,"N",16,"WEB STORE","WEB STORE","KSA TRENDYOL",1,"800105",,"","60","SAR",1,135,137,"Y","C","Asia/Riyadh","N","SPRIYAKSHI",29-08-24,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"Trendyol KSA","","","Riyadh","","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H947-HEN","HEN","HENNES_&_MAURITZ","HEN","","","ALS_TRENDYOL_KSA_1 - HEN","NEW",29-08-24,29-03-26,"SOLO","38014","N","Y"
31679,"HEN_YAS_MALL STR","A","STM",09-07-14,,"+12345678","dummymail@alshaya.com","0","0","",14,"Y",31,"STAND-ALONE","STAND-ALONE","YAS MALL",1,"800008",,"60","60","AED",1,81463,25740,"D","C","Asia/Dubai","N","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABU DHABI","","AED","UAE","","AED",1,1,12,12,162,"YAS MALL","","","ABU DHABI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D458-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_YAS_MALL STR - HEN","LFL",09-07-14,,"SOLO","273","Y","Y"
31694,"HEN_MOROCCO-MALL","A","STM",09-05-11,,"+12345678","dummymail@alshaya.com","0","0","",10,"Y",31,"STAND-ALONE","STAND-ALONE","MOROCCO MALL",1,"800033",,"60","60","MAD",1,3818,3820,"D","C","Africa/Casablanca","N","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","CASABLANCA","","MAD","MOROCCO","","MAD",1,1,8,8,123,"MOROCCOMALL","","","CASABLANCA","X06","MAR","","","","","MOROCCO","MAD","","RJ1-M001-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_MOROCCO-MALL - HEN","LFL",09-05-11,29-03-26,"SOLO","231","Y","Y"
31707,"HEN_BAHRAIN CITY CENTRE-(NEW)","A","STM",10-03-15,,"+12345678","dummymail@alshaya.com","0","0","",2,"Y",31,"STAND-ALONE","STAND-ALONE","BAHRAIN CITY CENTRE(NEW)",1,"800021",,"60","60","BHD",1,77463,25620,"D","C","Asia/Bahrain","N","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MANAMA","","BHD","BAHRAIN","","BHD",1,1,2,2,100,"BAHRAIN CITY CENTRE(NEW)","","","MANAMA","X12","BHR","","","","","BAHRAIN","BHD","","RC1-2867-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_BAHRAIN CITY CENTRE-(NEW) - HEN","LFL",10-03-15,,"SOLO","142","","Y"
34001,"PRM_Primark Dubai Mall UAE","A","STM",27-03-26,,"+12345679","dummymail@alshaya.com","0","0","",14,"Y",57,"MALL","MALL","DUBAI MALL",1,"800223",800108,"","300","AED",1,86,88,"D","C","Asia/Dubai","","RMS01",31-03-25,"PRM_PRIMARK","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"Primark Store Dubai Mall Downtown Dubai","Dubai Mall","","Dubai","MN","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-J796-PRM","PRM","PRIMARK","PRM","PRK","","PRM_Primark Dubai Mall UAE - PRM","LFL",01-02-25,,"SOLO","34001","N","Y"
34002,"PRM_Primark Mall of Emirates UAE","A","STM",29-05-26,,"+12345680","dummymail@alshaya.com","0","0","",14,"Y",57,"MALL","MALL","Mall Of Emirates",1,"800108",800108,"","300","AED",1,86,88,"D","C","Asia/Dubai","","RMS01",31-03-25,"PRM_PRIMARK","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"Primark Store Mall of Emirates Sheikh Zayed Road Al Barhsa- Al Barsha 1- Duba","Mall of Emirates","","DUBAI","MN","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-J797-PRM","PRM","PRIMARK","PRM","PRK","","PRM_Primark Mall of Emirates UAE - PRM","LFL",01-02-25,,"SOLO","34002","N","Y"
34003,"PRM_Primark Mirdiff CC UAE","A","STM",24-04-26,,"+12345681","dummymail@alshaya.com","0","0","",14,"Y",57,"MALL","MALL","City Centre Mirdiff",1,"800224",800108,"","300","AED",1,86,88,"D","C","Asia/Dubai","","RMS01",31-03-25,"PRM_PRIMARK","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"Primrk Store Mirdif City Center Sheikh Mohammed Bin Zayed Road- Mirdif Dubai","Mirdif","","DUBAI","MN","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-J798-PRM","PRM","PRIMARK","PRM","PRK","","PRM_Primark Mirdiff CC UAE - PRM","LFL",01-02-25,,"SOLO","34003","N","Y"
34006,"PRM_UAE E-COM LOCATION","B","STM",27-03-26,,"+12345681","dummymail@alshaya.com","0","0","",14,"N",58,"MALL","MALL","PRM_UAE E-COM LOCATION",1,"800108",800108,"","300","AED",1,86,88,"Y","C","Asia/Dubai","","RMS01",31-03-25,"PRM_PRIMARK","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"UAE E-COM LOCATION","","","Dubai","MN","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-J801-PRM","PRM","PRIMARK","PRM","PRK","","PRM_UAE E-COM LOCATION - PRM","LFL",01-02-25,,"SOLO","34006","N","Y"
34000,"PRM_Primark Avenues Kuwait_upd","A","STM",23-07-25,,"+12345678","dummymail@alshaya.com","57232","57232","",7,"Y",57,"MALL","MALL","The Avenues-Kuwait",1,"800004",800108,"","300","KWD",1,81,82,"D","C","Asia/Kuwait","","RMS01",31-03-25,"PRM_PRIMARK","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"Avenues Mall","","","Kuwait","","KWT","","","","","KUWAIT","KWD","","RA1-Q727-PRM","PRM","PRIMARK","PRM","PRK","","PRM_Primark Avenues Kuwait_upd - PRM","LFL",01-01-25,,"SOLO","34000","N","Y"
34005,"PRM_KWT E-COM LOCATION","B","STM",23-10-25,,"+12345681","dummymail@alshaya.com","0","0","",7,"N",58,"MALL","MALL","PRM_KWT E-COM LOCATION",1,"800004",800108,"","300","KWD",1,81,82,"Y","C","Asia/Kuwait","","RMS01",31-03-25,"PRM_PRIMARK","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"KWT E-COM LOCATION","","","Kuwait","","KWT","","","","","KUWAIT","KWD","","RA1-Q737-PRM","PRM","PRIMARK","PRM","PRK","","PRM_KWT E-COM LOCATION - PRM","LFL",01-01-25,,"SOLO","34005","N","Y"
31716,"HEN_MALL OF_EGYPT","A","STM",01-01-22,,"","dummy1mail@alshaya.com","0","1111","",3,"Y",31,"MALL","MALL","MALL OF EGYPT",1,"800077",,"","60","EGP",1,5201,5202,"D","C","Africa/Cairo","N","KRISHNAN",01-08-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","CAIRO","","EGP","EGYPT","","EGP",1,1,3,3,108,"MALL OF EGYPT","","","CAIRO","X11","EGY","","","","","EGYPT","EGP","","RL1-E424-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_MALL OF_EGYPT - HEN","NEW",03-08-22,,"SOLO","31716","Y","Y"
31755,"HEN_ABDALI_MALL STR","A","STM",25-09-16,,"+12345678","dummymail@alshaya.com","0","0","",5,"Y",31,"STAND-ALONE","STAND-ALONE","ABDALI MALL",1,"800028",,"60","60","JOD",1,156,157,"D","C","Asia/Amman","N","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AMMAN","","JOD","JORDAN","","JOD",1,1,4,4,115,"ABDALI MALL","","","AMMAN","X09","JOR","","","","","JORDAN","JOD","","RH1-5631-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_ABDALI_MALL STR - HEN","LFL",25-09-16,,"SOLO","956","","Y"
31846,"HEN_EGY E-COMLOCATION","A","STM",14-06-18,,"+12345678","dummymail@alshaya.com","0","0","",3,"N",32,"STAND-ALONE","STAND-ALONE","EGY E-COM LOCATION",1,"800056",,"60","60","EGP",1,5201,5202,"Y","C","Africa/Cairo","Y","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","CAIRO","","EGP","EGYPT","","EGP",1,1,3,3,108,"EGY E-COM LOCATION","","","CAIRO","X11","EGY","","","","","EGYPT","EGP","","RL1-E485-HEN","HEN","HENNES_&_MAURITZ","HEN","","","HEN_EGY E-COMLOCATION - HEN","PTL",14-06-18,,"SOLO","7001","Y","Y"
